1.407734695E9	1
1.407790237E9	1
1.407796241E9	1
1.407797765E9	1
1.407798485E9	1
1.407798565E9	1
1.407798903E9	1
1.407800132E9	1
1.407800354E9	1
1.407800541E9	1
1.407800741E9	1
1.407801421E9	1
1.407801455E9	1
1.407801911E9	1
1.407802047E9	1
1.407802443E9	1
1.407803095E9	1
1.407804972E9	1
1.407808012E9	1
1.407808092E9	1
1.407810802E9	1
1.407824653E9	1
1.408378298E9	1
1.40838344E9	1
1.408386637E9	1
1.408416755E9	1
1.408416775E9	1
1.408417378E9	1
1.408418404E9	1
1.408418418E9	1
1.408419E9	1
1.408419135E9	1
1.408420328E9	1
1.408420834E9	1
1.40842091E9	1
1.408428903E9	1
1.408461926E9	1
1.408574708E9	1
1.408577448E9	1
1.4085778E9	1
1.408578856E9	1
1.40857945E9	1
1.408580153E9	1
1.408581141E9	1
1.408582913E9	1
1.408583043E9	1
1.408585829E9	1
1.408591106E9	1
1.408925744E9	1
1.40903037E9	1
1.409177153E9	1
1.409182984E9	1
1.409185007E9	1
1.409188579E9	1
1.409190636E9	1
1.409195519E9	1
1.409199516E9	1
1.409225431E9	1
1.409869032E9	1
1.409873062E9	1
1.409873115E9	1
1.409873976E9	1
1.409874079E9	1
1.409876178E9	1
1.409877388E9	1
1.40987757E9	1
1.409877787E9	1
1.409879317E9	1
1.409881434E9	1
1.409899006E9	1
1.410389445E9	1
1.410393984E9	1
1.410394029E9	1
1.410394515E9	1
1.410394835E9	1
1.41047962E9	1
1.41047964E9	1
1.410480025E9	1
1.410480525E9	1
1.410483174E9	1
1.410496245E9	1
1.41066202E9	1
1.411089058E9	1
1.411206605E9	1
1.411337657E9	1
1.411362131E9	1
1.411381989E9	1
1.411603765E9	1
1.41161889E9	1
1.411697769E9	1
1.411700579E9	1
1.411700768E9	1
1.411707053E9	1
1.411707947E9	1
1.412030725E9	1
1.412139639E9	1
1.412141419E9	1
1.412142647E9	1
1.41214329E9	1
1.412143567E9	1
1.412150059E9	1
1.412172887E9	1
1.412177003E9	1
1.412196797E9	1
1.412198664E9	1
1.412199256E9	1
1.412200663E9	1
1.412202223E9	1
1.412202637E9	1
1.412202924E9	1
1.412204261E9	1
1.412204802E9	1
1.412205646E9	1
1.412206418E9	1
1.412206522E9	1
1.412206647E9	1
1.412207053E9	1
1.41220719E9	1
1.412207244E9	1
1.412207415E9	1
1.412207446E9	1
1.412207626E9	1
1.412207884E9	1
1.412207984E9	1
1.41220812E9	1
1.412208757E9	1
1.412209005E9	1
1.412209663E9	1
1.412210004E9	1
1.412210143E9	1
1.412210165E9	1
1.412210358E9	1
1.412210759E9	1
1.412212335E9	1
1.412212389E9	1
1.412215074E9	1
1.41221538E9	1
1.412217264E9	1
1.412217484E9	1
1.412219846E9	1
1.412220375E9	1
1.41222416E9	1
1.41222416E9	1
1.412224298E9	1
1.412225859E9	1
1.41222688E9	1
1.412230246E9	1
1.412230259E9	1
1.412231404E9	1
1.4122367E9	1
1.412237056E9	1
1.412238383E9	1
1.412238442E9	1
1.412239654E9	1
1.41224055E9	1
1.41224428E9	1
1.412249228E9	1
1.412253704E9	1
1.412254736E9	1
1.412255724E9	1
1.412260847E9	1
1.412261667E9	1
1.412261774E9	1
1.412264744E9	1
1.412267932E9	1
1.412268711E9	1
1.412269661E9	1
1.412269782E9	1
1.412270075E9	1
1.412272125E9	1
1.412272618E9	1
1.412273055E9	1
1.412273655E9	1
1.41227377E9	1
1.412274434E9	1
1.412274695E9	1
1.412277352E9	1
1.412277639E9	1
1.412277665E9	1
1.412278737E9	1
1.412280482E9	1
1.412280564E9	1
1.412281168E9	1
1.412282838E9	1
1.412283041E9	1
1.4122846E9	1
1.41228533E9	1
1.412285797E9	1
1.412287309E9	1
1.412287387E9	1
1.412287904E9	1
1.412288508E9	1
1.412289042E9	1
1.412289443E9	1
1.412291278E9	1
1.412292348E9	1
1.412298011E9	1
1.412298383E9	1
1.412303633E9	1
1.412303751E9	1
1.412304484E9	1
1.412306107E9	1
1.412307635E9	1
1.412307742E9	1
1.412307943E9	1
1.412309453E9	1
1.412312236E9	1
1.412312531E9	1
1.412314718E9	1
1.412315831E9	1
1.412317819E9	1
1.412326824E9	1
1.412330432E9	1
1.412331925E9	1
1.412334219E9	1
1.412338099E9	1
1.412358355E9	1
1.412358879E9	1
1.412359626E9	1
1.412360546E9	1
1.412360797E9	1
1.412363569E9	1
1.412365468E9	1
1.412367768E9	1
1.412368238E9	1
1.412370856E9	1
1.412372841E9	1
1.412373808E9	1
1.41237812E9	1
1.4123829E9	1
1.412383957E9	1
1.412383972E9	1
1.412384882E9	1
1.41238511E9	1
1.412385394E9	1
1.41238593E9	1
1.412386084E9	1
1.412386112E9	1
1.412386577E9	1
1.412386727E9	1
1.412386856E9	1
1.41238796E9	1
1.412388604E9	1
1.412389654E9	1
1.412391967E9	1
1.412393882E9	1
1.412394541E9	1
1.412399869E9	1
1.412401267E9	1
1.412403722E9	1
1.412403933E9	1
1.412407535E9	1
1.412408282E9	1
1.412412128E9	1
1.412447053E9	1
1.412451481E9	1
1.412457396E9	1
1.412458968E9	1
1.412459408E9	1
1.412461639E9	1
1.412461779E9	1
1.412462665E9	1
1.412462793E9	1
1.41246738E9	1
1.412470418E9	1
1.412471859E9	1
1.412477668E9	1
1.412481695E9	1
1.412489962E9	1
1.412550344E9	1
1.412550356E9	1
