1.364669178E9	1
1.364911219E9	1
1.365183806E9	1
1.365395447E9	1
1.36547437E9	1
1.366084353E9	1
1.366146781E9	1
1.366448494E9	1
1.366846737E9	1
1.366992425E9	1
1.367010417E9	1
1.36753067E9	1
1.368442872E9	1
1.368502041E9	1
1.368513575E9	1
1.368513714E9	1
1.36852269E9	1
1.369363511E9	1
1.369906161E9	1
1.369956955E9	1
1.37014247E9	1
1.370221761E9	1
1.370909415E9	1
1.37116174E9	1
1.371265279E9	1
1.371271648E9	1
1.371319387E9	1
1.371556937E9	1
1.371708862E9	1
1.371782453E9	1
1.371809479E9	1
1.371853247E9	1
1.372160481E9	1
1.372244931E9	1
1.372282395E9	1
1.372282996E9	1
1.372283572E9	1
1.372283591E9	1
1.372283605E9	1
1.372287195E9	1
1.372288251E9	1
1.372288268E9	1
1.372291613E9	1
1.372293827E9	1
1.372296768E9	1
1.372302831E9	1
1.37238777E9	1
1.372493919E9	1
1.372596631E9	1
1.372643692E9	1
1.372647555E9	1
1.372649005E9	1
1.372669257E9	1
1.372672794E9	1
1.372826471E9	1
1.373622209E9	1
1.373923247E9	1
1.374030842E9	1
1.374060325E9	1
1.374168981E9	1
1.374306611E9	1
1.37464948E9	1
1.374871534E9	1
1.3751693E9	1
1.375480902E9	1
1.37549341E9	1
1.375811268E9	1
1.375836428E9	1
1.375956459E9	1
1.376028948E9	1
1.37637983E9	1
1.376520509E9	1
1.376593382E9	1
1.376823672E9	1
1.376947578E9	1
1.376972683E9	1
1.377017935E9	1
1.377169322E9	1
1.377169348E9	1
1.3771694E9	1
1.377169517E9	1
1.377315847E9	1
1.378156078E9	1
1.378161952E9	1
1.378162109E9	1
1.378163054E9	1
1.378163093E9	1
1.378163201E9	1
1.378163455E9	1
1.378163534E9	1
1.378163892E9	1
1.378164258E9	1
1.378164258E9	1
1.378164447E9	1
1.37816473E9	1
1.378165068E9	1
1.37816528E9	1
1.378165292E9	1
1.378165294E9	1
1.378165347E9	1
1.378165563E9	1
1.378165728E9	1
1.378165827E9	1
1.37816585E9	1
1.378166159E9	1
1.378166217E9	1
1.378166346E9	1
1.378166772E9	1
1.378166991E9	1
1.378167171E9	1
1.378167195E9	1
1.37816738E9	1
1.378167457E9	1
1.378167486E9	1
1.378167716E9	1
1.378167846E9	1
1.378167919E9	1
1.378167983E9	1
1.378168444E9	1
1.378168481E9	1
1.378168639E9	1
1.37816898E9	1
1.3781695E9	1
1.378169863E9	1
1.378169918E9	1
1.378170161E9	1
1.378170435E9	1
1.378170533E9	1
1.378170933E9	1
1.378171058E9	1
1.378171498E9	1
1.378171593E9	1
1.378172463E9	1
1.378172674E9	1
1.37817323E9	1
1.378173391E9	1
1.378173739E9	1
1.378174475E9	1
1.37817454E9	1
1.378175911E9	1
1.378180301E9	1
1.378188487E9	1
1.378189837E9	1
1.378190362E9	1
1.378192567E9	1
1.378193656E9	1
1.378198396E9	1
1.378198711E9	1
1.37820058E9	1
1.378200929E9	1
1.378202411E9	1
1.378202783E9	1
1.378203523E9	1
1.378203628E9	1
1.378206237E9	1
1.37821049E9	1
1.378211475E9	1
1.378211519E9	1
1.378211857E9	1
1.378212979E9	1
1.37821379E9	1
1.378214035E9	1
1.378215132E9	1
1.378216378E9	1
1.378217594E9	1
1.378220077E9	1
1.378220631E9	1
1.37822073E9	1
1.378220734E9	1
1.378220854E9	1
1.378222515E9	1
1.378223071E9	1
1.37822461E9	1
1.378224895E9	1
1.378228181E9	1
1.378228475E9	1
1.378233462E9	1
1.378233984E9	1
1.378236005E9	1
1.378241914E9	1
1.378242288E9	1
1.378242396E9	1
1.378244879E9	1
1.378244927E9	1
1.378245178E9	1
1.378245865E9	1
1.378246681E9	1
1.378247498E9	1
1.37825663E9	1
1.37825665E9	1
1.378256818E9	1
1.378256924E9	1
1.378297977E9	1
1.378384028E9	1
1.378472775E9	1
1.379190723E9	1
1.379202163E9	1
1.379285014E9	1
1.379299817E9	1
1.379422907E9	1
1.379546715E9	1
1.379621347E9	1
1.380328279E9	1
1.380831679E9	1
1.38104752E9	1
1.381140051E9	1
1.38129186E9	1
1.381349113E9	1
1.381400199E9	1
1.381549765E9	1
1.382421644E9	1
1.382430482E9	1
1.382949853E9	1
1.383006116E9	1
1.383020495E9	1
1.38308965E9	1
1.383220766E9	1
1.383326575E9	1
1.38398308E9	1
1.384133681E9	1
1.384288965E9	1
1.384299984E9	1
1.384335176E9	1
1.384664756E9	1
1.385042996E9	1
1.385714488E9	1
1.385781239E9	1
1.385951904E9	1
1.386054682E9	1
1.386068548E9	1
1.38607169E9	1
1.38613232E9	1
1.386132637E9	1
1.386133662E9	1
1.386154899E9	1
1.386203072E9	1
1.38621749E9	1
1.386314421E9	1
1.386373447E9	1
1.386428993E9	1
1.386457509E9	1
1.386625183E9	1
1.386635012E9	1
1.386800492E9	1
1.386816602E9	1
1.386829806E9	1
1.386907724E9	1
1.386980665E9	1
1.386984076E9	1
1.387053443E9	1
1.387055183E9	1
1.387059509E9	1
1.387062162E9	1
1.38706806E9	1
1.387077977E9	1
1.387085715E9	1
1.387148675E9	1
1.387170099E9	1
1.387255466E9	1
1.387268834E9	1
1.387333772E9	1
1.387354135E9	1
1.387372421E9	1
1.38746887E9	1
1.387498867E9	1
1.387499205E9	1
1.387500143E9	1
1.387502187E9	1
1.387505688E9	1
1.387505831E9	1
1.387507199E9	1
1.387517928E9	1
1.38753148E9	1
1.387545608E9	1
1.387547579E9	1
1.387572427E9	1
1.387578303E9	1
1.387579024E9	1
1.387590419E9	1
1.387591097E9	1
1.387593378E9	1
1.387594601E9	1
1.387610141E9	1
1.387620952E9	1
1.387621828E9	1
1.387667399E9	1
1.387667442E9	1
1.387710725E9	1
1.38776147E9	1
1.387767223E9	1
1.387782689E9	1
1.38778825E9	1
1.387789462E9	1
1.388165468E9	1
1.388351524E9	1
1.388366905E9	1
1.388469905E9	1
1.388569318E9	1
1.388797563E9	1
1.388797626E9	1
1.388798479E9	1
1.38881782E9	1
1.389062354E9	1
1.389454414E9	1
1.389938799E9	1
1.39017502E9	1
1.390258891E9	1
1.390479084E9	1
1.390480457E9	1
1.390518256E9	1
1.390568643E9	1
1.39081504E9	1
1.39082479E9	1
1.390824868E9	1
1.390826725E9	1
1.390827865E9	1
1.390896483E9	1
1.390948471E9	1
1.391045412E9	1
1.391138338E9	1
1.3912112E9	1
1.391319616E9	1
1.391388375E9	1
1.391436906E9	1
1.391585418E9	1
1.391623172E9	1
1.391717106E9	1
1.391724027E9	1
1.391810318E9	1
1.391823348E9	1
1.391911818E9	1
1.392117751E9	1
1.392186157E9	1
1.392276773E9	1
1.392558726E9	1
1.392581608E9	1
1.392640208E9	1
1.392683905E9	1
1.39269785E9	1
1.39275733E9	1
1.39299318E9	1
1.393119225E9	1
1.393120508E9	1
1.393476238E9	1
1.393491275E9	1
1.393617709E9	1
1.393626278E9	1
1.393842736E9	1
1.393901865E9	1
1.39409771E9	1
1.394189316E9	1
1.394195492E9	1
1.394270723E9	1
1.394426714E9	1
1.394623268E9	1
1.394704861E9	1
1.394753884E9	1
1.394775547E9	1
1.394990506E9	1
1.395447639E9	1
1.395978808E9	1
1.396038519E9	1
1.396079028E9	1
1.396155897E9	1
1.396444874E9	1
1.396460931E9	1
1.396651268E9	1
1.396737483E9	1
1.397258091E9	1
