1.400132789E9	1
1.400200724E9	1
1.400203214E9	1
1.400203576E9	1
1.400212853E9	1
1.400259049E9	1
1.400259098E9	1
1.40026404E9	1
1.400264063E9	1
1.400264124E9	1
1.400266049E9	1
1.400269221E9	1
1.400269853E9	1
1.400270455E9	1
1.40027123E9	1
1.400271618E9	1
1.400274224E9	1
1.400275515E9	1
1.400276538E9	1
1.400280557E9	1
1.400281473E9	1
1.400281717E9	1
1.400282079E9	1
1.400282266E9	1
1.4002841E9	1
1.400285376E9	1
1.400285444E9	1
1.400286007E9	1
1.400286618E9	1
1.400286841E9	1
1.400286906E9	1
1.400287339E9	1
1.400288174E9	1
1.400288413E9	1
1.400288457E9	1
1.40028916E9	1
1.400290976E9	1
1.400291323E9	1
1.400291472E9	1
1.400291815E9	1
1.400292617E9	1
1.400293159E9	1
1.400293171E9	1
1.400295123E9	1
1.400295376E9	1
1.400296824E9	1
1.400296916E9	1
1.400297077E9	1
1.400297114E9	1
1.400297458E9	1
1.40029747E9	1
1.40029828E9	1
1.400299027E9	1
1.400299565E9	1
1.400300463E9	1
1.400300654E9	1
1.400300886E9	1
1.400300894E9	1
1.400301068E9	1
1.400301562E9	1
1.40030205E9	1
1.400302125E9	1
1.400302548E9	1
1.400302894E9	1
1.400303377E9	1
1.400303634E9	1
1.400304563E9	1
1.40030466E9	1
1.400304743E9	1
1.400305329E9	1
1.400305663E9	1
1.400305975E9	1
1.400306337E9	1
1.400306513E9	1
1.400307319E9	1
1.400307355E9	1
1.400308194E9	1
1.400308406E9	1
1.400308967E9	1
1.400310384E9	1
1.400310556E9	1
1.400314857E9	1
1.40031714E9	1
1.400317556E9	1
1.400317812E9	1
1.400318345E9	1
1.400321263E9	1
1.400326739E9	1
1.400332433E9	1
1.400333466E9	1
1.4003373E9	1
1.400338732E9	1
1.400340116E9	1
1.400340174E9	1
1.400340633E9	1
1.400341156E9	1
1.400341374E9	1
1.400342768E9	1
1.400343502E9	1
1.400344979E9	1
1.40034576E9	1
1.400346094E9	1
1.400347172E9	1
1.400347848E9	1
1.400348357E9	1
1.400348431E9	1
1.400348499E9	1
1.400348836E9	1
1.400348959E9	1
1.400349024E9	1
1.400349123E9	1
1.400349424E9	1
1.400350305E9	1
1.400350666E9	1
1.400350828E9	1
1.400351042E9	1
1.400351045E9	1
1.400351407E9	1
1.4003519E9	1
1.400352363E9	1
1.400353007E9	1
1.400353095E9	1
1.400354068E9	1
1.400354277E9	1
1.40035451E9	1
1.400354812E9	1
1.400354822E9	1
1.400354924E9	1
1.400355303E9	1
1.400355364E9	1
1.400356233E9	1
1.400357283E9	1
1.40035772E9	1
1.400357764E9	1
1.400357937E9	1
1.400358341E9	1
1.400359312E9	1
1.400359857E9	1
1.400359895E9	1
1.400360549E9	1
1.400360745E9	1
1.400360865E9	1
1.400361118E9	1
1.400361537E9	1
1.400361635E9	1
1.400361679E9	1
1.400363074E9	1
1.400363531E9	1
1.4003637E9	1
1.400364004E9	1
1.400364425E9	1
1.400364916E9	1
1.400365158E9	1
1.400365242E9	1
1.400365357E9	1
1.400366291E9	1
1.400366916E9	1
1.400367201E9	1
1.400367253E9	1
1.400367823E9	1
1.400368309E9	1
1.400368594E9	1
1.400368885E9	1
1.400368953E9	1
1.400369181E9	1
1.40036962E9	1
1.400369742E9	1
1.40036976E9	1
1.40037007E9	1
1.40037025E9	1
1.40037035E9	1
1.400370582E9	1
1.400370649E9	1
1.40037168E9	1
1.40037174E9	1
1.400372674E9	1
1.400372769E9	1
1.400372874E9	1
1.400372882E9	1
1.400372885E9	1
1.400373574E9	1
1.400374662E9	1
1.400374709E9	1
1.400374824E9	1
1.40037499E9	1
1.400376811E9	1
1.400377162E9	1
1.400377387E9	1
1.400377623E9	1
1.400377983E9	1
1.400378629E9	1
1.400378841E9	1
1.400379025E9	1
1.400379094E9	1
1.400379359E9	1
1.400379421E9	1
1.400379435E9	1
1.400379835E9	1
1.400379902E9	1
1.400380289E9	1
1.400381334E9	1
1.400381366E9	1
1.400381782E9	1
1.400381887E9	1
1.400382566E9	1
1.400382752E9	1
1.400382913E9	1
1.400383038E9	1
1.400383355E9	1
1.400383525E9	1
1.400383734E9	1
1.400384823E9	1
1.400384886E9	1
1.400385052E9	1
1.400385096E9	1
1.400385188E9	1
1.400385687E9	1
1.400385933E9	1
1.400385981E9	1
1.400386329E9	1
1.400386722E9	1
1.400387109E9	1
1.400387671E9	1
1.400387728E9	1
1.400387759E9	1
1.400387889E9	1
1.400388213E9	1
1.400388249E9	1
1.400388257E9	1
1.400388945E9	1
1.400389192E9	1
1.40038926E9	1
1.400389488E9	1
1.400389662E9	1
1.400389679E9	1
1.400389763E9	1
1.400389916E9	1
1.400392003E9	1
1.400392043E9	1
1.400392291E9	1
1.400392789E9	1
1.400392923E9	1
1.400393027E9	1
1.400393705E9	1
1.400393714E9	1
1.400393853E9	1
1.400394507E9	1
1.400394713E9	1
1.400395742E9	1
1.400395881E9	1
