77002.0,7.90695697091727E-4,health,1
30311.0,3.0631584646899525E-4,uniteblue,1
29380.0,2.987265869917297E-4,ebola,1
17686.0,1.778644593423586E-4,healthcare,1
9037.0,9.060478180045191E-5,depression,1
46271.0,8.618135212846111E-5,fitness,1
6872.0,6.947270875146572E-5,hiv,1
2134.0,5.227344976139742E-5,cdc,1
38548.0,4.0185307323250726E-5,p2,1
3794.0,3.8544539830196145E-5,crisis,1
3246.0,3.251971135730461E-5,obesity,0
7886.0,3.247822008721971E-5,wellness,0
3165.0,3.201940538236043E-5,aids,0
1058.0,3.126436233785264E-5,changedecopine,0
3029.0,3.059861581310192E-5,nurse,0
2507.0,2.5346715254224837E-5,flu,0
127522.0,2.5238113577953504E-5,tcot,0
4427.0,2.1917364574440285E-5,libcrib,0
2131.0,2.1586337905901285E-5,alert,0
2057.0,2.058637555682528E-5,publichealth,0
1941.0,1.9496482584900593E-5,bandaid30,0
11776.0,1.885454913074731E-5,weightloss,0
11005.0,1.8745753448306432E-5,nutrition,0
11784.0,1.7886877136774405E-5,diet,0
20652.0,1.6520042419345378E-5,tntweeters,0
1599.0,1.6077264788105645E-5,malaria,0
186514.0,1.3864730942572092E-5,news,0
6065.0,1.3838634252104823E-5,anxiety,0
1364.0,1.363823620040732E-5,disease,0
1294.0,1.3208443032384292E-5,fever,0
3793.0,1.2929842671919532E-5,fatloss,0
1808.0,1.2446773768217026E-5,everymomentcounts,0
8262.0,1.131356887983047E-5,exercise,0
40581.0,1.1283007287170216E-5,food,0
6565.0,1.117798618737549E-5,medical,0
1040.0,1.0470011603945479E-5,antivirus,0
1042.0,1.0450024645186896E-5,virus,0
1003.0,1.0080270069579039E-5,lagos,0
1008.0,1.0080270069579039E-5,unsg,0
12403.0,9.552367086637864E-6,running,0
9146.0,9.42494476786192E-6,run,0
2794.0,9.043842121821635E-6,c25k,0
889.0,8.891112904457715E-6,sierraleone,0
121641.0,8.607166302723765E-6,jobs,0
817.0,8.16167031340406E-6,ebolaresponse,0
815.0,8.151678162303134E-6,ebolaoutbreak,0
7169.0,8.043726332853431E-6,article,0
167763.0,7.973242623744381E-6,job,0
768.0,7.732013013870112E-6,chanyeolvirusday,0
762.0,7.652077946741398E-6,aids2014,0
17569.0,7.513882795618667E-6,workout,0
36156.0,7.378865601365086E-6,gop,0
714.0,7.152492125386146E-6,vaccine,0
634.0,6.622946865749084E-6,mer,0
654.0,6.543016910168413E-6,homeopathy,0
3984.0,6.443778225476902E-6,abs,0
1628.0,6.289964553637063E-6,liberia,0
622.0,6.243282856321847E-6,msf,0
39301.0,6.164084408544894E-6,obamacare,0
604.0,6.0734358577102245E-6,allergy,0
545.0,5.454007952100858E-6,nih,0
6085.0,5.403709351451197E-6,stoprush,0
28972.0,5.224552512287444E-6,world,0
22471.0,5.205435643911058E-6,military,0
4401.0,5.196725829084655E-6,medicine,0
2690.0,5.054573083269132E-6,voteblue,0
14145.0,4.809947712064125E-6,mentalhealth,0
6580.0,4.542656744530041E-6,elections2014,0
48328.0,4.535513145551264E-6,breaking,0
3770.0,4.4927789569304885E-6,euronews,0
4561.0,4.445356306801415E-6,getfit,0
27940.0,4.430191640263419E-6,beauty,0
2739.0,4.408992280305731E-6,ctl,0
10728.0,4.389109971075658E-6,aca,0
19150.0,4.336574644437492E-6,freethe7,0
257261.0,4.185695074609956E-6,cancer,0
61212.0,4.1082061673225806E-6,iran,0
30212.0,4.094569464645087E-6,women,0
409.0,4.085350488215382E-6,humanitarianheroes,0
407.0,4.065370886343544E-6,stopthespread,0
3104.0,4.0075993007152625E-6,midterms,0
2211.0,3.886099836420458E-6,shape,0
5170.0,3.881340531895304E-6,democrats,0
18294.0,3.830971503250851E-6,healthy,0
40501.0,3.7422918539749893E-6,obama,0
17843.0,3.732222285068013E-6,africa,0
20009.0,3.7300492785971914E-6,politics,0
21386.0,3.5219555753991615E-6,vote,0
3410.0,3.520152952236534E-6,cardio,0
6561.0,3.4862759362277353E-6,fit,0
12717.0,3.4853857679172014E-6,insurance,0
6912.0,3.4226343475853203E-6,diabetes,0
87805.0,3.360799908319653E-6,syria,0
2019.0,3.2770632069164232E-6,solution,0
25253.0,3.258282310161764E-6,teaparty,0
30618.0,3.255446138072911E-6,iraq,0
3692.0,3.2293015303316676E-6,lemonde,0
65129.0,3.1445372660603375E-6,success,0
17821.0,3.028325401267541E-6,nigeria,0
7229.0,2.9881167803736175E-6,fox,0
6132.0,2.89833050148935E-6,newyear,0
38020.0,2.8766885688682197E-6,motivation,0
4308.0,2.8752615703424223E-6,nexercise,0
90769.0,2.8564237390911256E-6,usa,0
34065.0,2.8440092968782013E-6,fun,0
33881.0,2.795884155319464E-6,education,0
28920.0,2.7556188172329005E-6,google,0
14970.0,2.65883859356348E-6,training,0
1566.0,2.56803266829201E-6,wellbeing,0
2892.0,2.5148514649813977E-6,weight,0
1498.0,2.4949719263018693E-6,loseweight,0
13220.0,2.4757788660902758E-6,stress,0
178391.0,2.433989070266653E-6,free,0
1330.0,2.418458984769422E-6,votingmatters,0
4265.0,2.4094817877507914E-6,wealth,0
19871.0,2.3856302482072204E-6,happiness,0
5190.0,2.3784476532102733E-6,care,0
26133.0,2.3768043325563896E-6,science,0
53168.0,2.3352020429815563E-6,london,0
9231.0,2.3075968584863303E-6,latism,0
12367.0,2.2973026242498495E-6,environment,0
41106.0,2.2777847746158815E-6,isis,0
5277.0,2.2670252246159557E-6,lifestyle,0
2595.0,2.2342476653450555E-6,aging,0
70562.0,2.22668147942681E-6,life,0
2980.0,2.2176757815664144E-6,latino,0
506.0,2.2035024742896192E-6,guinea,0
846.0,2.13844441999485E-6,santabarbara,0
22337.0,2.131085766056515E-6,cir,0
44075.0,2.1276301011317416E-6,best,0
818.0,2.119736523805317E-6,std,0
11989.0,2.069787285921627E-6,water,0
5426.0,2.0673500569931186E-6,mindfulness,0
2034.0,2.0650559271019085E-6,trainer,0
13007.0,2.0440772457006025E-6,timeisnow,0
13699.0,1.9947512335252726E-6,yoga,0
18080.0,1.9677557904194867E-6,un,0
2171.0,1.9600891187721237E-6,supplements,0
412.0,1.9459660420366354E-6,influential,0
2102.0,1.930886277854976E-6,doctor,0
4339.0,1.929550566014661E-6,healing,0
66636.0,1.921586244140029E-6,happy,0
4870.0,1.917161599909439E-6,headline,0
33568.0,1.861483200027315E-6,sports,0
27873.0,1.8596744358438816E-6,america,0
10809.0,1.8315800450360509E-6,tlot,0
12755.0,1.8213136633709201E-6,gym,0
3501.0,1.810285618200909E-6,suicide,0
4124.0,1.8092797700932413E-6,body,0
1404.0,1.7925115409681173E-6,topprog,0
4046.0,1.7846907923671815E-6,herpes,0
4168.0,1.764427950832012E-6,sms,0
4660.0,1.7564692001712878E-6,nursing,0
8776.0,1.7523794301660283E-6,organic,0
1706.0,1.7488790565514777E-6,nurses,0
1805.0,1.7381673810243635E-6,doctors,0
15662.0,1.7242798850663872E-6,tips,0
649.0,1.7227813491616993E-6,voteblue2014,0
1032.0,1.7203555229666697E-6,stopthegop,0
1490.0,1.716680481931016E-6,prevention,0
1113.0,1.7143970133909946E-6,experts,0
1452.0,1.7089047167834909E-6,ofa,0
1092.0,1.6865312030887467E-6,holistic,0
7648.0,1.6817333460757971E-6,natural,0
1807.0,1.6518298623640528E-6,treatment,0
4182.0,1.6469506793338E-6,safety,0
2485.0,1.6147343630747145E-6,hospital,0
60272.0,1.596744769776486E-6,entrepreneur,0
36707.0,1.5699035791715834E-6,boston,0
32441.0,1.5486727700558193E-6,us,0
4925.0,1.5468529905523664E-6,maddow,0
10445.0,1.542967590811958E-6,veterans,0
2011.0,1.525514315056214E-6,worldaidsday,0
1189.0,1.5187373214365446E-6,womenshealth,0
138108.0,1.508356278182698E-6,business,0
4500.0,1.5049363948758832E-6,child,0
5037.0,1.4987648746904972E-6,recipes,0
8013.0,1.4910337962299745E-6,tgdn,0
3518.0,1.4792215391997819E-6,newsfeed,0
4956.0,1.4729102955676083E-6,latinos,0
9658.0,1.468630762097315E-6,california,0
2461.0,1.4617148807433749E-6,muscle,0
10412.0,1.4492569873013832E-6,vegan,0
14045.0,1.4480956190729423E-6,fitfam,0
2438.0,1.4472346006235857E-6,dental,0
27251.0,1.4416339089394824E-6,australia,0
1409.0,1.4191995288950443E-6,10k,0
4716.0,1.4108825689100372E-6,reuters,0
25240.0,1.401358628767957E-6,app,0
20764.0,1.3894313428509517E-6,sick,0
15504.0,1.3842086842232855E-6,lgbt,0
7616.0,1.3800100057642572E-6,republicans,0
16075.0,1.3442543974879723E-6,othertech,0
13186.0,1.3277641031951131E-6,podcast,0
642.0,1.320835380514588E-6,metabolism,0
2388.0,1.319135825364003E-6,liberal,0
7341.0,1.3189272256264098E-6,research,0
1310.0,1.3145997953352898E-6,vitamins,0
1356.0,1.3052672987835304E-6,patient,0
19711.0,1.302872433383853E-6,green,0
2571.0,1.298941358488958E-6,healthit,0
6121.0,1.2851492691773476E-6,gmo,0
52701.0,1.2765597043169658E-6,fail,0
3505.0,1.2722563926269497E-6,mental,0
13712.0,1.2584739856708368E-6,dallas,0
18396.0,1.2546529238996102E-6,parenting,0
13124.0,1.246628630189696E-6,goals,0
5158.0,1.2455430771089425E-6,top,0
13068.0,1.2421223521982577E-6,nhs,0
18873.0,1.2274132945329756E-6,energy,0
10097.0,1.226317998902978E-6,children,0
11889.0,1.2234744019343887E-6,cold,0
4387.0,1.2113857344319115E-6,who,0
7344.0,1.2014049516703113E-6,talkradio,0
5321.0,1.19455525878174E-6,cooking,0
4527.0,1.1873727035066195E-6,skin,0
3054.0,1.175065110159753E-6,living,0
7655.0,1.1700643273917332E-6,gunsense,0
2293.0,1.1564210447316117E-6,meded,0
56759.0,1.1563320026745064E-6,family,0
25332.0,1.1419670764430648E-6,technology,0
20748.0,1.1391770588343167E-6,humanrights,0
13155.0,1.132382239312783E-6,congress,0
3249.0,1.1319501989367129E-6,brain,0
5689.0,1.1284544819308801E-6,tb,0
38814.0,1.1122364699717685E-6,inspiration,0
2352.0,1.1083312653059858E-6,bipolar,0
65770.0,1.100123232494509E-6,travel,0
2297.0,1.0993058779268923E-6,mhealth,0
5795.0,1.0825202354158259E-6,election2014,0
23578.0,1.077698283488487E-6,heart,0
6499.0,1.0633906980713771E-6,sydney,0
35940.0,1.0624905975243232E-6,uk,0
35015.0,1.0536891725670948E-6,pjnet,0
1693.0,1.0473956896318193E-6,surgery,0
1216.0,1.0411263508848377E-6,hospitals,0
13649.0,1.040712108222767E-6,kids,0
2132.0,1.0395794147642726E-6,pharma,0
11007.0,1.0364024120734653E-6,sleep,0
4034.0,1.0196112738324704E-6,1u,0
3828.0,1.0178296420506799E-6,senior,0
1008.0,1.0097046797913676E-6,gluten,0
935.0,1.0095359037854665E-6,chiropractic,0
1869.0,1.0038810902888982E-6,mentalillness,0
437.0,1.003683493085643E-6,physicians,0
2525.0,1.0020748941243812E-6,strongertogether,0
5165.0,9.94259785280083E-7,hustle,0
17568.0,9.928603569030788E-7,texas,0
3958.0,9.85103260902706E-7,awareness,0
2257.0,9.8492115739885E-7,middleeast,0
86224.0,9.835007815574427E-7,quotes,0
1723.0,9.764360631012346E-7,livingwage,0
815.0,9.700400718253326E-7,savethesenate,0
16483.0,9.69034949750569E-7,climatechange,0
2825.0,9.565310311282748E-7,ocra,0
6729.0,9.53749894237786E-7,woman,0
5650.0,9.49162936927955E-7,inners,0
6109.0,9.487857124542054E-7,belgium,0
14733.0,9.369026435309639E-7,cnn,0
15435.0,9.327595713723758E-7,change,0
3364.0,9.316994074176694E-7,pregnancy,0
11014.0,9.297266758211911E-7,style,0
8022.0,9.212767348278507E-7,rednationrising,0
1017.0,9.146229952993964E-7,patients,0
4912.0,9.146219464970471E-7,dementia,0
2158.0,9.102374454706026E-7,therapy,0
9764.0,9.032081987218037E-7,teens,0
809.0,9.003036250682029E-7,socialcare,0
414.0,8.975759539873264E-7,euros,0
37225.0,8.923243098051517E-7,egypt,0
7009.0,8.704294929102289E-7,fat,0
77357.0,8.633420985040468E-7,tech,0
9052.0,8.581838892006164E-7,campliberty,0
49847.0,8.581204600317208E-7,money,0
2404.0,8.544874568044733E-7,detox,0
2874.0,8.539417692047541E-7,tweetmyjobs,0
993.0,8.406498944035099E-7,vaccines,0
13863.0,8.383493851783163E-7,innovation,0
13406.0,8.359516787824034E-7,sun,0
44073.0,8.336208293244979E-7,fashion,0
37803.0,8.327448221484608E-7,india,0
4671.0,8.300275543688196E-7,poverty,0
852.0,8.201787024993035E-7,menshealth,0
3497.0,8.151067661864642E-7,healthyliving,0
560.0,8.135618473831823E-7,diets,0
1031.0,8.120544286854428E-7,fixthehouse,0
411.0,8.10385326762729E-7,diseases,0
2193.0,8.029885360049533E-7,dems,0
15850.0,7.93144523380917E-7,climate,0
1265.0,7.927324720873243E-7,latinosvote,0
1724.0,7.846938599775933E-7,avast,0
1514.0,7.846763293332308E-7,fitspo,0
29425.0,7.797473415336736E-7,canada,0
9386.0,7.793873581859686E-7,scotus,0
6267.0,7.792548086144781E-7,youth,0
30182.0,7.762875185066275E-7,mobile,0
11620.0,7.711961749820106E-7,show,0
1799.0,7.70113980770146E-7,fda,0
916.0,7.69414545730868E-7,stigma,0
3899.0,7.686095990737413E-7,protein,0
8384.0,7.669350532667438E-7,meditation,0
848.0,7.661311178249132E-7,p21,0
2293.0,7.621291756858409E-7,liberals,0
12120.0,7.552171419782401E-7,pain,0
128352.0,7.549248088474901E-7,truth,0
9220.0,7.465632364854193E-7,addiction,0
1768.0,7.442884609436955E-7,hcsm,0
14211.0,7.43116203031925E-7,ccot,0
4404.0,7.390556837347434E-7,syrian,0
4401.0,7.366385841800586E-7,edshow,0
5911.0,7.352538268946353E-7,tip,0
12704.0,7.255599235590996E-7,economy,0
3427.0,7.247174454462941E-7,vegetarian,0
1559.0,7.238599179934335E-7,opslam,0
1730.0,7.206056050731219E-7,franchise,0
435.0,7.159851399260855E-7,cellphones,0
2592.0,7.154431116199127E-7,vote2014,0
526.0,7.150867498773161E-7,midtermelections,0
5749.0,7.11980450312996E-7,wiunion,0
3609.0,7.085117605805413E-7,talk,0
6752.0,7.021724772458791E-7,men,0
545.0,7.014743136176149E-7,h7n9,0
914.0,7.011930896294875E-7,getinshape,0
615585.0,7.008801727112863E-7,love,0
4144.0,6.910459212678417E-7,hobbylobby,0
1096.0,6.900775614492268E-7,vascandal,0
147741.0,6.874434661137994E-7,ferguson,0
1762.0,6.837795932922992E-7,iranelection,0
1848.0,6.833556878477852E-7,alzheimers,0
3970.0,6.737603851115232E-7,uppers,0
2968.0,6.731392366634601E-7,cover,0
1087.0,6.687650164013566E-7,arthritis,0
2302.0,6.679455800219577E-7,sugar,0
4373.0,6.661181875493802E-7,mlm,0
5586.0,6.553588731834862E-7,skincare,0
1715.0,6.542367397082224E-7,gotv,0
2785.0,6.525798500658387E-7,waronwomen,0
3253.0,6.525217460146141E-7,alcohol,0
107290.0,6.520100231234424E-7,marketing,0
1752.0,6.504045432982447E-7,forward,0
6509.0,6.488848594009914E-7,va,0
2525.0,6.484848312544882E-7,dentist,0
1412.0,6.470616093011905E-7,aljazeera,0
2668.0,6.469219340880869E-7,eatclean,0
18890.0,6.46227575242034E-7,recovery,0
2523.0,6.363254937298569E-7,healthyeating,0
11070.0,6.349064073630309E-7,autism,0
3683.0,6.330554867018034E-7,fl,0
693.0,6.299758102676337E-7,globalhealth,0
1883.0,6.264811897678773E-7,rn,0
1734.0,6.250506522394954E-7,expert,0
4138.0,6.236734329594916E-7,rape,0
887.0,6.217493717358939E-7,mers,0
19655.0,6.209858049560605E-7,immigrationreform,0
21618.0,6.20574410469954E-7,media,0
679.0,6.172845859776053E-7,southeast,0
2517.0,6.169263093370663E-7,medicare,0
26152.0,6.097627193960688E-7,blog,0
6891.0,6.013507774452871E-7,government,0
933.0,6.006328576199776E-7,p2b,0
711.0,5.961963603461788E-7,med,0
1433.0,5.953833682232922E-7,stroke,0
1065.0,5.915894915258901E-7,goodbyegop,0
1651.0,5.909631747781275E-7,democrat,0
3168.0,5.89681457768264E-7,elections,0
2270.0,5.874913202555441E-7,gopfail,0
3760.0,5.820338135674556E-7,getcovered,0
26529.0,5.820205952599292E-7,benghazi,0
638.0,5.781251294059452E-7,dieting,0
638.0,5.774038957939514E-7,progressives,0
28941.0,5.763548971392451E-7,home,0
5971.0,5.754048377316708E-7,cannabis,0
3255.0,5.735329564970351E-7,republican,0
871.0,5.719083999733602E-7,cleanse,0
9754.0,5.651516531862075E-7,nra,0
5416.0,5.595029832462669E-7,software,0
5488.0,5.57952749386204E-7,breastcancer,0
3834.0,5.55324702381857E-7,ptsd,0
1088.0,5.529329256606275E-7,outdoor,0
499.0,5.489085634977957E-7,hpv,0
8701.0,5.449047549126801E-7,bigdata,0
