needastepupmydocgame,0.0
foodbootyfriends,0.0
yokesyokeseverywhere,0.0
peoplewhomakemelaugh,0.0
stupidquestionpeople,0.0
kayangkayangkaya,0.0
vzlacala,0.0
tweetlikecathers,0.0
oneweekendoffperyear,0.0
killmoonteenager,0.0
