usa,0.000002187591118733163
ncusa,0.0000010214755937676704
garlandtx,0.0000007484609053779102
oh-sandiego,0.0000006698160495202491
washington,0.0000005991502643368588
dc,0.0000005988565421687527
smyrna,0.0000005624853640270544
newyork,0.0000004877375808708659
chicago,0.00000047032161925997034
southernnewjersey,0.00000045834402020770083
