southafrica,0.0000014097323266111184
johannesburg,0.0000008507870228013945
capetown,0.0000005990723106803153
pretoria,0.0000002417546263701062
durban,0.00000014311438144875316
nairobi,0.00000011232910248144005
canada,0.00000010507429903418477
kenya,0.00000009376667523604444
gauteng,0.00000008941617349681637
indonesia,0.00000008853493787472333
